0.000000  0.002000000000  0.002000000000
0.001000  0.004000000000  0.004000000000  0.002000000000  0.002000000000  0.002000000000  0.002000000000
0.002000  0.006000020000  0.005999996000  0.003999984000  0.004000008000  0.004000004000  0.003999980000
0.003000  0.008000091996  0.007999988003  0.005999928001  0.006000031996  0.006000012000  0.005999908004
0.004000  0.010000247979  0.009999976015  0.007999808004  0.008000079982  0.008000024001  0.007999752023
0.005000  0.012000519927  0.011999960047  0.009999600012  0.010000159942  0.010000040005  0.009999480081
0.006000  0.014000939805  0.013999940122  0.011999280028  0.012000279848  0.012000060015  0.011999060221
0.007000  0.016001539557  0.015999916269  0.013998824059  0.014000447660  0.014000084037  0.013998460506
0.008000  0.018002351104  0.017999888533  0.015998208114  0.016000671322  0.016000112082  0.015997649032
0.009000  0.018004258098  0.019999473122  0.017997791735  0.018000575308  0.018000271902  0.017996465961  0.001999020588
0.010000  0.018228661228  0.021998898001  0.019997323086  0.020000395381  0.020000483606  0.019994951352  0.003775768900
0.011000  0.018607360989  0.021999102252  0.021996596271  0.022000321813  0.022000147652  0.021993660234  0.005397471438  0.001999243132
0.012000  0.019099110508  0.022180855667  0.023995824130  0.024000117438  0.023999760602  0.023992055083  0.006906080731  0.003816806444
0.013000  0.017868068275  0.020405006169  0.025997431095  0.022390477772  0.026001076975  0.025992998430  0.010136000283  0.007591351180  0.003609902204
0.014000  0.017202730180  0.019024412121  0.027998982465  0.021781613965  0.028002662700  0.027993618337  0.012800419182  0.010970621505  0.006218982071
0.015000  0.016881552196  0.018020074547  0.030000555103  0.021758178728  0.030004430854  0.029993979373  0.015120815484  0.013973520143  0.008242673350
0.016000  0.016768703974  0.017288591512  0.032002219706  0.022069204334  0.032006380168  0.031994163395  0.017232938656  0.016703382578  0.009931979486
0.017000  0.016791576529  0.016753059943  0.034004020745  0.022585019147  0.034008526630  0.033994217846  0.019209347764  0.019237071409  0.011416587292
0.018000  0.016908941006  0.016362343795  0.036005987917  0.023235044424  0.036010888273  0.035994168548  0.021091241120  0.021625694381  0.012767083691
0.019000  0.017095522203  0.016081929055  0.038008143317  0.023977961766  0.038013482502  0.037994029705  0.022903873803  0.023903742871  0.014024792771
0.020000  0.017334787554  0.015887722953  0.040010504973  0.024787991443  0.040016325815  0.039993809132  0.024663763993  0.026095289839  0.015215499045
0.021000  0.017615350694  0.015762343711  0.042013088606  0.025648188682  0.042019433963  0.041993510960  0.026382286998  0.028217698752  0.016356151752
0.022000  0.019043487548  0.015816162744  0.041839809439  0.026601679126  0.044019009589  0.043993868153  0.026954582840  0.030161710849  0.017405084797  0.002173840256
0.023000  0.020420990542  0.015831177954  0.041784715724  0.027548055440  0.046018411927  0.045994239566  0.027577600042  0.032144393016  0.018461309419  0.004229564934
0.024000  0.021754879514  0.015812101015  0.041831960804  0.028488693771  0.048017634311  0.047994624566  0.028244322168  0.034161018883  0.019523474401  0.006183028621
0.025000  0.023051109015  0.015763384127  0.041968234693  0.029424847751  0.050016669815  0.049995022586  0.028948798215  0.036207122674  0.020590349139  0.008047548633
0.026000  0.024314742017  0.015689157160  0.042182295902  0.030357633463  0.052015511275  0.051995433075  0.029685968870  0.038278561879  0.021660838927  0.009834373247
0.027000  0.025550091582  0.015593192552  0.042464603312  0.031288025952  0.054014151312  0.053995855478  0.030451524829  0.040371552210  0.022733988665  0.011553049893
0.028000  0.026760838071  0.015478892210  0.042807022854  0.032216863587  0.056012582367  0.055996289225  0.031241789565  0.042482680565  0.023808978710  0.013211718539
0.029000  0.027950127034  0.015349290837  0.043202591271  0.033144857298  0.058010796733  0.057996733735  0.032053621420  0.044608901591  0.024885115805  0.014817347991
0.030000  0.029120651423  0.015207070744  0.043645324205  0.034072602500  0.060008786582  0.059997188418  0.032884331381  0.046747522771  0.025961821321  0.016375927861
0.031000  0.030274720807  0.015054584081  0.044130059223  0.035000592100  0.062006543989  0.061997652681  0.033731613853  0.048896182123  0.027038618380  0.017892625591
0.032000  0.031414319748  0.014893879304  0.044652326690  0.035929229540  0.064004060957  0.063998125934  0.034593488273  0.051052821659  0.028115118929  0.019371915628
0.033000  0.032541157018  0.014726729500  0.045208243056  0.036858841209  0.066001329431  0.065998607596  0.035468249886  0.053215659012  0.029191011431  0.020817686166
0.034000  0.033656707129  0.014554660908  0.045794422312  0.037789687838  0.067998341316  0.067999097095  0.036354428211  0.055383158863  0.030266049550  0.022233327730
0.035000  0.034762245340  0.014378980498  0.046407902244  0.038721974727  0.069995088487  0.069999593876  0.037250752029  0.057554005332  0.031340042006  0.023621806944
