0.000000  
0.010000  0.004000000000
0.011000  0.008000000000
0.012000  0.012000000000
0.013000  0.016000000000
0.014000  0.020000000000
0.015000  0.024000000000
0.016000  0.028000000000  0.002000000000
0.017000  0.031999992000  0.003714360575
0.018000  0.035999964407  0.005250224945  0.002000000000  0.002000000000
0.019000  0.039999901278  0.006667113918  0.003777804769  0.003777804769
0.020000  0.043999783834  0.008000737645  0.005400083025  0.005400083025
0.021000  0.047999597491  0.009273823753  0.006909261273  0.006909261273
0.022000  0.051999330014  0.010501526264  0.008333624558  0.008333624558
0.023000  0.055998970562  0.011694338335  0.009692755468  0.009692755468
0.024000  0.059998509165  0.012859756765  0.011000642169  0.011000642169
0.025000  0.063997936417  0.014003280741  0.012267543231  0.012267543231
0.026000  0.067997243288  0.015129036069  0.013501153146  0.013501153146
0.027000  0.071996421006  0.016240179100  0.014707356479  0.014707356479
0.028000  0.075995460983  0.017339166016  0.015890730638  0.015890730638
0.029000  0.079994354760  0.018427937083  0.017054889866  0.017054889866
0.030000  0.083993093976  0.019508045627  0.018202726041  0.018202726041
0.031000  0.087991670339  0.020580750160  0.019336580668  0.019336580668
0.032000  0.091990075609  0.021647081385  0.020458369970  0.020458369970
0.033000  0.095988301589  0.022707891719  0.021569677341  0.021569677341
0.034000  0.099986340110  0.023763892434  0.022671822686  0.022671822686
0.035000  0.103984183030  0.024815681888  0.023765915122  0.023765915122
0.036000  0.107981822220  0.025863767240  0.024852893513  0.024852893513
0.037000  0.111979249570  0.026908581337  0.025933558001  0.025933558001
0.038000  0.115976456977  0.027950495986  0.027008594777  0.027008594777
0.039000  0.119973436349  0.028989832476  0.028078595729  0.028078595729
0.040000  0.123970179597  0.030026870004  0.029144074160  0.029144074160
0.041000  0.127966678638  0.031061852458  0.030205477460  0.030205477460
0.042000  0.131962925393  0.032094993936  0.031263197410  0.031263197410
0.043000  0.135958911783  0.033126483265  0.032317578606  0.032317578606
0.044000  0.139954629732  0.034156487710  0.033368925395  0.033368925395
0.045000  0.143950071163  0.035185156062  0.034417507630  0.034417507630
0.046000  0.147945227998  0.036212621200  0.035463565457  0.035463565457
0.047000  0.151940092160  0.037239002244  0.036507313334  0.036507313334
0.048000  0.155934655570  0.038264406363  0.037548943406  0.037548943406
0.049000  0.159928910147  0.039288930312  0.038588628368  0.038588628368
0.050000  0.163922847807  0.040312661732  0.039626523899  0.039626523899
0.051000  0.167916460465  0.041335680260  0.040662770731  0.040662770731
0.052000  0.171909740033  0.042358058488  0.041697496436  0.041697496436
0.053000  0.175902678419  0.043379862776  0.042730816949  0.042730816949
0.054000  0.179895267530  0.044401153965  0.043762837898  0.043762837898
0.055000  0.183887499266  0.045421987992  0.044793655742  0.044793655742
0.056000  0.187879365528  0.046442416418  0.045823358772  0.045823358772
0.057000  0.191870858209  0.047462486901  0.046852027979  0.046852027979
0.058000  0.195861969200  0.048482243597  0.047879737815  0.047879737815
0.059000  0.199852690389  0.049501727523  0.048906556860  0.048906556860
0.060000  0.203843013657  0.050520976866  0.049932548408  0.049932548408
0.061000  0.207832930882  0.051540027268  0.050957770987  0.050957770987
0.062000  0.211822433939  0.052558912065  0.051982278818  0.051982278818
0.063000  0.215811514696  0.053577662508  0.053006122217  0.053006122217
0.064000  0.219800165016  0.054596307957  0.054029347963  0.054029347963
0.065000  0.223788376759  0.055614876051  0.055051999614  0.055051999614
0.066000  0.227776141780  0.056633392866  0.056074117799  0.056074117799
0.067000  0.231763451925  0.057651883050  0.057095740472  0.057095740472
0.068000  0.235750299040  0.058670369947  0.058116903144  0.058116903144
0.069000  0.239736674962  0.059688875708  0.059137639089  0.059137639089
0.070000  0.243722571524  0.060707421394  0.060157979532  0.060157979532
0.071000  0.247707980552  0.061726027059  0.061177953817  0.061177953817
0.072000  0.251692893868  0.062744711841  0.062197589557  0.062197589557
0.073000  0.255677303287  0.063763494028  0.063216912773  0.063216912773
0.074000  0.259661200618  0.064782391127  0.064235948017  0.064235948017
0.075000  0.263644577665  0.065801419927  0.065254718488  0.065254718488
0.076000  0.267627426224  0.066820596550  0.066273246130  0.066273246130
0.077000  0.271609738087  0.067839936505  0.067291551730  0.067291551730
0.078000  0.275591505037  0.068859454733  0.068309655002  0.068309655002
0.079000  0.279572718853  0.069879165646  0.069327574662  0.069327574662
0.080000  0.283553371306  0.070899083169  0.070345328503  0.070345328503
